clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],workload level
1527822592,134480,75248,2,205,924,0.0100,0.0700,0.0300,2324,96.3243,0.0000,0.3357,0.0168,0.2182,0.0000,1.2588,1.7959,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2077,79680208896,7403876352,408983552,87.2071,494512128,59996160,90.2077,79680208896,7403876352,68205133824,90.2077,79680208896,7403876352,68205133824,90.2077,79680208896,7403876352,7678353408,8371621888,4774144,4026984,2,231,3016,0.0800,0.1500,0.1900,5604,74.6045,0.0000,0.3529,0.0000,6.9470,0.0000,5.1837,13.1260,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1419,79680208896,6697558016,408983552,87.2071,494512128,59996160,91.1417,79680208896,6697684992,68911517696,91.1419,79680208896,6697492480,68911575040,91.1420,79680208896,6697435136,7630544896,8371621888,17581448,25918040,4,217,5251,3.6200,1.9400,3.9900,10656,23.9545,0.0000,0.0669,0.0000,18.5607,0.0000,9.4226,47.6071,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0381,79680208896,6776033280,408983552,87.2071,494512128,59996160,91.0380,79680208896,6776070144,68832993280,91.0381,79680208896,6776016896,68832927744,91.0380,79680208896,6776082432,7392530432,8371621888,0.5
1527822597,177008,109040,2,205,881,0.0100,0.0700,0.0300,2478,96.3062,0.0000,0.3188,0.0168,0.2014,0.0000,1.2760,1.9131,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2077,79680208896,7403896832,408983552,87.2071,494512128,59996160,90.2077,79680208896,7403888640,68205113344,90.2077,79680208896,7403896832,68205121536,90.2077,79680208896,7403888640,7678238720,8371621888,4492848,3867376,2,231,2927,0.0800,0.1500,0.1900,5922,75.2061,0.0000,0.3532,0.0000,6.7620,0.0000,5.1321,13.1517,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1414,79680208896,6697865216,408983552,87.2071,494512128,59996160,91.1413,79680208896,6697979904,68911202304,91.1415,79680208896,6697807872,68911267840,91.1416,79680208896,6697742336,7631298560,8371621888,20917848,26696152,3,215,5294,3.4900,1.9300,3.9200,10581,23.9243,0.0000,0.0669,0.0000,18.7615,0.0000,9.3023,48.2095,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0380,79680208896,6776098816,408983552,87.2071,494512128,59996160,91.0379,79680208896,6776119296,68832919552,91.0380,79680208896,6776090624,68832890880,91.0379,79680208896,6776119296,7392079872,8371621888,0.5
1527822602,145224,73000,2,205,881,0.0100,0.0700,0.0300,2342,96.2901,0.0000,0.3357,0.0168,0.2351,0.0000,1.3094,1.8466,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403905024,408983552,87.2071,494512128,59996160,90.2077,79680208896,7403896832,68205105152,90.2076,79680208896,7403905024,68205105152,90.2076,79680208896,7403905024,7678054400,8371621888,4555152,3844744,4,231,2934,0.0700,0.1500,0.1800,5466,75.6159,0.0000,0.3710,0.0000,6.4902,0.0000,5.0025,12.5464,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1411,79680208896,6698160128,408983552,87.2071,494512128,59996160,91.1409,79680208896,6698283008,68910911488,91.1411,79680208896,6698098688,68910964736,91.1412,79680208896,6698045440,7631265792,8371621888,18792424,25891072,5,215,5203,3.1900,1.9300,3.9100,10293,24.3968,0.0000,0.0837,0.0167,18.4832,0.0000,9.3373,47.7490,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0379,79680208896,6776127488,408983552,87.2071,494512128,59996160,91.0379,79680208896,6776143872,68832882688,91.0379,79680208896,6776127488,68832862208,91.0379,79680208896,6776147968,7392382976,8371621888,0.5
1527822607,180536,547208,2,205,830,0.0100,0.0700,0.0300,2511,96.2584,0.0000,0.3357,0.0168,0.2181,0.0000,1.3255,1.8298,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403913216,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403905024,68205096960,90.2076,79680208896,7403913216,68205096960,90.2076,79680208896,7403913216,7678074880,8371621888,4528624,4312904,2,231,3073,0.0600,0.1500,0.1800,5576,75.7882,0.0000,0.3372,0.0000,6.4935,0.0000,4.9916,12.6601,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1407,79680208896,6698463232,408983552,87.2071,494512128,59996160,91.1405,79680208896,6698598400,68910604288,91.1407,79680208896,6698405888,68910669824,91.1408,79680208896,6698340352,7631532032,8371621888,18798072,26863016,2,215,5150,3.0900,1.9300,3.8800,10376,24.2642,0.0000,0.0669,0.0167,18.5043,0.0000,9.2596,48.1605,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0379,79680208896,6776156160,408983552,87.2071,494512128,59996160,91.0379,79680208896,6776156160,68832862208,91.0379,79680208896,6776147968,68832825344,91.0379,79680208896,6776184832,7392210944,8371621888,0.5
1527822612,147520,104272,2,205,881,0.0100,0.0700,0.0300,2535,96.2255,0.0000,0.3188,0.0168,0.2349,0.0000,1.3255,1.8456,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403921408,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403921408,68205088768,90.2076,79680208896,7403921408,68205088768,90.2076,79680208896,7403921408,7678525440,8371621888,5189600,4496392,3,231,2946,0.0600,0.1500,0.1800,5744,75.6611,0.0000,0.3370,0.0000,6.4690,0.0000,4.9073,12.5864,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1402,79680208896,6698790912,408983552,87.2071,494512128,59996160,91.1401,79680208896,6698913792,68910276608,91.1403,79680208896,6698733568,68910338048,91.1404,79680208896,6698668032,7631515648,8371621888,19684720,26520888,2,215,5424,3.0900,1.9400,3.8600,10765,24.8537,0.0000,0.0836,0.0167,18.4373,0.0000,9.2140,48.0020,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0378,79680208896,6776205312,408983552,87.2071,494512128,59996160,91.0378,79680208896,6776225792,68832817152,91.0379,79680208896,6776193024,68832780288,91.0378,79680208896,6776229888,7392518144,8371621888,0.5
1527822617,172520,76872,2,205,843,0.0000,0.0600,0.0300,2326,96.2603,0.0000,0.3187,0.0168,0.2685,0.0000,1.3248,1.7947,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403937792,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403929600,68205072384,90.2076,79680208896,7403937792,68205080576,90.2076,79680208896,7403929600,7678402560,8371621888,4471040,3779536,3,231,2945,0.0500,0.1500,0.1700,5638,75.2355,0.0000,0.3369,0.0000,6.5949,0.0000,4.9857,12.6348,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1398,79680208896,6699085824,408983552,87.2071,494512128,59996160,91.1397,79680208896,6699151360,68909981696,91.1399,79680208896,6699028480,68910039040,91.1400,79680208896,6698971136,7631482880,8371621888,19305232,26183560,4,215,5211,3.2400,1.9500,3.8800,10271,23.3907,0.0000,0.0836,0.0167,18.7834,0.0000,9.3463,47.5092,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0378,79680208896,6776254464,408983552,87.2071,494512128,59996160,91.0378,79680208896,6776266752,68832772096,91.0378,79680208896,6776238080,68832743424,91.0378,79680208896,6776266752,7392481280,8371621888,0.5
1527822622,162728,85080,2,205,872,0.0000,0.0600,0.0300,2532,96.1597,0.0000,0.3186,0.0168,0.2683,0.0000,1.3418,1.8109,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403945984,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403937792,68205064192,90.2076,79680208896,7403945984,68205072384,90.2076,79680208896,7403937792,7678418944,8371621888,4510384,3794072,2,231,2821,0.0500,0.1500,0.1700,5407,76.0148,0.0000,0.3027,0.0000,6.3780,0.0000,4.9806,12.6472,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1395,79680208896,6699319296,408983552,87.2071,494512128,59996160,91.1393,79680208896,6699446272,68909748224,91.1396,79680208896,6699261952,68909801472,91.1397,79680208896,6699208704,7631396864,8371621888,18797040,26266248,2,215,5243,3.2400,1.9600,3.8700,10516,23.6151,0.0000,0.1003,0.0167,18.7751,0.0000,9.3755,48.2528,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0377,79680208896,6776291328,408983552,87.2071,494512128,59996160,91.0377,79680208896,6776299520,68832727040,91.0377,79680208896,6776283136,68832706560,91.0377,79680208896,6776303616,7392669696,8371621888,0.5
1527822627,186576,81544,2,205,856,0.0000,0.0600,0.0300,2378,96.1590,0.0000,0.3859,0.0168,0.2852,0.0000,1.4087,1.7282,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403954176,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403945984,68205056000,90.2076,79680208896,7403954176,68205064192,90.2076,79680208896,7403945984,7678427136,8371621888,4427272,3814576,4,231,2909,0.2100,0.1600,0.2000,5545,76.5455,0.0000,0.3020,0.0000,6.1861,0.0000,4.8171,12.3993,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1391,79680208896,6699630592,408983552,87.2071,494512128,59996160,91.1390,79680208896,6699745280,68909432832,91.1392,79680208896,6699577344,68909502464,91.1393,79680208896,6699507712,7631564800,8371621888,18802960,25977880,2,215,5250,3.2200,1.9500,3.8000,10431,23.3551,0.0000,0.0837,0.0167,18.6109,0.0000,9.3818,48.4519,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0377,79680208896,6776324096,408983552,87.2071,494512128,59996160,91.0377,79680208896,6776340480,68832698368,91.0377,79680208896,6776311808,68832665600,91.0376,79680208896,6776344576,7392395264,8371621888,0.5
1527822632,141112,105392,2,205,938,0.0000,0.0600,0.0300,2645,96.1751,0.0000,0.4025,0.0168,0.3020,0.0000,1.4257,1.7441,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2076,79680208896,7403962368,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403962368,68205047808,90.2076,79680208896,7403962368,68205047808,90.2076,79680208896,7403962368,7680647168,8371621888,4508392,3788568,4,231,2840,0.2700,0.1600,0.2200,5482,76.2590,0.0000,0.3017,0.0000,6.3317,0.0000,4.8249,12.2695,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1387,79680208896,6699925504,408983552,87.2071,494512128,59996160,91.1386,79680208896,6700044288,68909142016,91.1388,79680208896,6699868160,68909199360,91.1389,79680208896,6699810816,7632101376,8371621888,18701832,25877344,2,215,5248,2.9600,1.9400,3.7500,10439,23.1079,0.0000,0.1006,0.0168,18.9909,0.0000,9.3760,47.9799,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0376,79680208896,6776356864,408983552,87.2071,494512128,59996160,91.0376,79680208896,6776373248,68832657408,91.0376,79680208896,6776352768,68832632832,91.0376,79680208896,6776377344,7392206848,8371621888,0.5
1527822637,182112,79656,2,205,853,0.0000,0.0600,0.0200,2603,96.1422,0.0000,0.4025,0.0000,0.3020,0.0000,1.4585,1.7273,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2075,79680208896,7403982848,408983552,87.2071,494512128,59996160,90.2076,79680208896,7403970560,68205039616,90.2076,79680208896,7403970560,68205039616,90.2076,79680208896,7403970560,7681118208,8371621888,4418952,3778856,4,231,2844,0.2500,0.1600,0.2100,5589,75.8078,0.0000,0.3015,0.0000,6.6142,0.0000,4.8376,12.1923,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1383,79680208896,6700224512,408983552,87.2071,494512128,59996160,91.1382,79680208896,6700335104,68908851200,91.1384,79680208896,6700158976,68908908544,91.1385,79680208896,6700101632,7632420864,8371621888,18616352,25899248,2,215,5221,2.8100,1.9300,3.6900,10662,22.6023,0.0000,0.1006,0.0168,19.4165,0.0000,9.3682,48.1134,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0376,79680208896,6776401920,408983552,87.2071,494512128,59996160,91.0376,79680208896,6776418304,68832620544,91.0376,79680208896,6776389632,68832587776,91.0375,79680208896,6776422400,7390928896,8371621888,0.5
1527822642,142496,101384,2,205,896,0.0000,0.0600,0.0200,2499,96.1100,0.0000,0.3857,0.0000,0.3018,0.0000,1.4753,1.7441,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2075,79680208896,7403991040,408983552,87.2071,494512128,59996160,90.2075,79680208896,7403982848,68205019136,90.2075,79680208896,7403991040,68205027328,90.2075,79680208896,7403982848,7681138688,8371621888,4514160,3828808,3,231,2918,0.2300,0.1600,0.2100,5517,76.3563,0.0000,0.2679,0.0000,6.5472,0.0000,4.9205,12.1735,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1379,79680208896,6700515328,408983552,87.2071,494512128,59996160,91.1378,79680208896,6700638208,68908552192,91.1380,79680208896,6700457984,68908609536,91.1381,79680208896,6700400640,7632334848,8371621888,18508304,25934176,6,215,5259,2.5800,1.9500,3.7100,10266,22.8423,0.0000,0.0838,0.0168,19.2527,0.0000,9.3012,49.0863,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0375,79680208896,6776434688,408983552,87.2071,494512128,59996160,91.0375,79680208896,6776451072,68832579584,91.0375,79680208896,6776430592,68832550912,91.0375,79680208896,6776459264,7391182848,8371621888,0.5
1527822647,177784,83048,4,205,819,0.0000,0.0600,0.0200,2424,96.0784,0.0000,0.4190,0.0000,0.3017,0.0000,1.4415,1.7600,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2075,79680208896,7403999232,408983552,87.2071,494512128,59996160,90.2075,79680208896,7403991040,68205010944,90.2075,79680208896,7403999232,68205010944,90.2075,79680208896,7403999232,7681146880,8371621888,4424912,3787728,5,231,2856,0.2100,0.1600,0.2000,5645,76.2136,0.0000,0.2844,0.0167,6.4165,0.0000,4.8870,12.1445,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1375,79680208896,6700814336,408983552,87.2071,494512128,59996160,91.1374,79680208896,6700929024,68908253184,91.1376,79680208896,6700756992,68908318720,91.1377,79680208896,6700691456,7632146432,8371621888,18519080,25932720,2,215,5305,2.7700,1.9600,3.7200,10597,23.1272,0.0000,0.1006,0.0168,19.0588,0.0000,9.3074,48.3227,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0375,79680208896,6776467456,408983552,87.2071,494512128,59996160,91.0375,79680208896,6776483840,68832546816,91.0375,79680208896,6776463360,68832509952,91.0374,79680208896,6776500224,7393173504,8371621888,0.5
1527822652,139448,73856,2,205,899,0.0000,0.0600,0.0200,2481,96.2267,0.0000,0.4024,0.0000,0.2851,0.0000,1.4087,1.7606,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2075,79680208896,7404019712,408983552,87.2071,494512128,59996160,90.2075,79680208896,7404011520,68204998656,90.2075,79680208896,7404011520,68204998656,90.2075,79680208896,7404011520,7681036288,8371621888,4509648,3781616,5,231,2945,0.2700,0.1600,0.2200,5375,76.2247,0.0000,0.2512,0.0167,6.3901,0.0000,4.9222,12.1567,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1372,79680208896,6701113344,408983552,87.2071,494512128,59996160,91.1370,79680208896,6701236224,68907954176,91.1372,79680208896,6701056000,68908015616,91.1373,79680208896,6700994560,7632265216,8371621888,18580424,25923416,3,215,5168,2.8700,1.9600,3.6700,10509,23.2328,0.0000,0.1174,0.0168,19.4035,0.0000,9.3164,48.0295,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0374,79680208896,6776512512,408983552,87.2071,494512128,59996160,91.0374,79680208896,6776520704,68832501760,91.0374,79680208896,6776508416,68832481280,91.0374,79680208896,6776528896,7393296384,8371621888,0.5
1527822657,174360,79192,3,205,876,0.0000,0.0600,0.0200,2590,96.2783,0.0000,0.4361,0.0000,0.2850,0.0000,1.4247,1.6102,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2075,79680208896,7404027904,408983552,87.2071,494512128,59996160,90.2075,79680208896,7404019712,68204982272,90.2075,79680208896,7404027904,68204990464,90.2075,79680208896,7404019712,7681302528,8371621888,4414672,3825112,4,231,2966,0.2500,0.1600,0.2100,6090,76.1379,0.0000,0.3344,0.0334,6.4527,0.0000,4.9156,12.1405,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.1367,79680208896,6701416448,408983552,87.2071,494512128,59996160,91.1366,79680208896,6701535232,68907651072,91.1368,79680208896,6701359104,68907716608,91.1369,79680208896,6701293568,7632039936,8371621888,18542616,25957448,5,215,5201,2.5000,1.9500,3.6100,10355,23.3590,0.0000,0.1173,0.0167,19.1928,0.0000,9.2661,48.0482,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0374,79680208896,6776549376,408983552,87.2071,494512128,59996160,91.0374,79680208896,6776561664,68832473088,91.0374,79680208896,6776537088,68832436224,91.0373,79680208896,6776573952,7393292288,8371621888,0.5
