clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level
1527829892,74752,40776,11,221,241,19.4600,1.8900,5.5400,446,63.7784,0.0000,0.5059,0.0000,4.0867,0.0000,30.2933,2.4490,3287388160,76.0789,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2191,79680208896,7395209216,408983552,87.2071,494512128,59996160,90.2191,79680208896,7395209216,68213800960,90.2191,79680208896,7395209216,68213800960,90.2191,79680208896,7395209216,193437696,8371621888,5040872,4203008,3,235,3415,0.4600,0.1500,0.2800,5065,71.6583,0.0000,1.1895,0.0000,7.1680,0.0000,5.6755,14.3910,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9511,79680208896,6841794560,408983552,87.2071,494512128,59996160,90.9509,79680208896,6841933824,68767277056,90.9512,79680208896,6841733120,68767379456,90.9513,79680208896,6841630720,7636013056,8371621888,24979544,28794352,3,216,4911,1.3300,0.3700,0.6100,8951,19.0007,0.0000,0.5163,0.0000,21.3082,0.0000,10.3679,48.6509,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9568,79680208896,6837506048,408983552,87.2071,494512128,59996160,90.9567,79680208896,6837530624,68771516416,90.9568,79680208896,6837493760,68771459072,90.9567,79680208896,6837551104,7098773504,8371621888,0
1527829897,63344,56456,8,223,253,21.6600,2.0300,5.5400,960,56.4127,0.0000,0.4745,0.0000,4.5934,0.0000,36.1270,2.2242,3267293184,75.7103,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2191,79680208896,7395221504,408983552,87.2071,494512128,59996160,90.2191,79680208896,7395209216,68213800960,90.2191,79680208896,7395209216,68213800960,90.2191,79680208896,7395209216,201613312,8371621888,4125472,3316824,3,235,2740,0.8200,0.1700,0.3600,5357,70.6001,0.0000,1.2234,0.0000,7.0387,0.0000,5.8272,15.4349,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9507,79680208896,6842089472,408983552,87.2071,494512128,59996160,90.9506,79680208896,6842146816,68766957568,90.9507,79680208896,6842052608,68767002624,90.9508,79680208896,6842007552,7618973696,8371621888,23705088,23213464,5,217,5440,1.2300,0.4800,0.9400,8855,18.2001,0.0000,0.5180,0.0000,21.2111,0.0000,10.2762,48.8636,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9567,79680208896,6837583872,408983552,87.2071,494512128,59996160,90.9566,79680208896,6837592064,68771438592,90.9567,79680208896,6837571584,68771409920,90.9566,79680208896,6837600256,7092338688,8371621888,0
1527829902,50712,43384,8,223,246,22.2500,2.1800,6.3100,503,46.9078,0.0000,0.5015,0.0000,5.3854,0.0000,46.9365,2.2735,3251748864,75.7545,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395287040,408983552,87.2071,494512128,59996160,90.2191,79680208896,7395233792,68213735424,90.2191,79680208896,7395209216,68213764096,90.2191,79680208896,7395262464,217542656,8371621888,4667792,3744528,3,235,3295,0.7600,0.1700,0.3500,5243,69.8892,0.0000,1.3400,0.0000,6.9128,0.0000,5.7660,16.2312,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9504,79680208896,6842331136,408983552,87.2071,494512128,59996160,90.9502,79680208896,6842494976,68766720000,90.9504,79680208896,6842290176,68766752768,90.9505,79680208896,6842257408,7617839104,8371621888,21140920,24037368,2,216,6020,2.8100,0.5300,0.9400,8788,16.9179,0.0000,0.5187,0.0000,20.9618,0.0000,10.2801,50.1088,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9566,79680208896,6837628928,408983552,87.2071,494512128,59996160,90.9566,79680208896,6837649408,68771397632,90.9566,79680208896,6837612544,68771336192,90.9565,79680208896,6837669888,7069999104,8371621888,0
1527829907,60120,52256,5,221,286,22.7900,2.3300,6.3100,654,37.1498,0.0000,0.6313,0.0000,6.0630,0.0000,56.4908,2.2280,3253198848,75.2900,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395299328,408983552,87.2071,494512128,59996160,90.2190,79680208896,7395282944,68213710848,90.2190,79680208896,7395274752,68213710848,90.2190,79680208896,7395299328,217452544,8371621888,4297896,3491224,2,235,3136,0.7000,0.1700,0.3400,5465,70.7592,0.0000,1.3591,0.0168,6.9018,0.0000,5.8241,16.5772,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9500,79680208896,6842638336,408983552,87.2071,494512128,59996160,90.9498,79680208896,6842793984,68766375936,90.9500,79680208896,6842630144,68766425088,90.9500,79680208896,6842585088,7616937984,8371621888,20257584,21937824,4,216,5685,3.3900,0.5500,1.1400,9133,15.9960,0.0000,0.5032,0.0000,20.8515,0.0000,10.1576,51.9289,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9565,79680208896,6837706752,408983552,87.2071,494512128,59996160,90.9565,79680208896,6837731328,68771323904,90.9565,79680208896,6837686272,68771266560,90.9564,79680208896,6837739520,7066370048,8371621888,0
1527829912,42272,32800,4,221,203,23.4500,2.4500,7.0100,488,21.0247,0.0000,0.6496,0.0000,7.4432,0.0000,72.3500,2.2087,3233427456,75.3135,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395307520,408983552,87.2071,494512128,59996160,90.2190,79680208896,7395299328,68213710848,90.2190,79680208896,7395299328,68213710848,90.2190,79680208896,7395299328,234237952,8371621888,5406984,4470632,3,235,3619,0.8000,0.1800,0.3700,5917,70.0135,0.0000,1.4108,0.0168,7.0119,0.0000,5.6097,15.1831,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9495,79680208896,6843015168,408983552,87.2071,494512128,59996160,90.9492,79680208896,6843183104,68766064640,90.9496,79680208896,6842945536,68766097408,90.9496,79680208896,6842912768,7617019904,8371621888,21717576,26191408,2,216,5935,3.4400,0.7900,1.1400,8832,15.2414,0.0000,0.5030,0.0000,20.9458,0.0000,10.0587,53.0349,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9564,79680208896,6837760000,408983552,87.2071,494512128,59996160,90.9564,79680208896,6837784576,68771254272,90.9564,79680208896,6837751808,68771205120,90.9564,79680208896,6837805056,7066845184,8371621888,0
1527829917,53848,48016,6,220,287,23.4900,2.6100,7.4400,720,0.0000,0.0000,0.7273,0.0000,8.8926,0.0000,88.1714,2.1818,3234357248,74.8705,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395336192,408983552,87.2071,494512128,59996160,90.2190,79680208896,7395328000,68213673984,90.2190,79680208896,7395299328,68213682176,90.2190,79680208896,7395328000,232439808,8371621888,4272056,3371480,4,235,2801,0.7400,0.1800,0.3600,5025,69.5403,0.0000,1.4468,0.0168,6.9650,0.0000,5.5995,16.0330,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9490,79680208896,6843318272,408983552,87.2071,494512128,59996160,90.9489,79680208896,6843412480,68765753344,90.9491,79680208896,6843256832,68765765632,90.9492,79680208896,6843244544,7616282624,8371621888,21954320,25178080,3,216,4952,6.7600,0.8400,1.8700,8439,15.3666,0.0000,0.5029,0.0000,21.2025,0.0000,9.6920,52.4057,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9563,79680208896,6837817344,408983552,87.2071,494512128,59996160,90.9563,79680208896,6837858304,68771196928,90.9564,79680208896,6837813248,68771143680,90.9563,79680208896,6837866496,7063166976,8371621888,0
1527829922,40184,42584,6,219,253,24.2600,2.6900,7.5800,734,0.0000,0.0000,0.3047,0.0000,9.3410,0.0000,89.1192,1.5235,3215249408,74.8962,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395340288,408983552,87.2071,494512128,59996160,90.2190,79680208896,7395336192,68213673984,90.2190,79680208896,7395336192,68213673984,90.2190,79680208896,7395336192,250359808,8371621888,4378080,3665816,2,235,3077,0.6800,0.1800,0.3600,5788,68.8100,0.0000,1.6164,0.0168,6.8170,0.0000,5.4741,16.7705,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9487,79680208896,6843621376,408983552,87.2071,494512128,59996160,90.9485,79680208896,6843736064,68765462528,90.9488,79680208896,6843547648,68765495296,90.9488,79680208896,6843514880,7616159744,8371621888,18186960,20477104,2,216,5564,7.0200,0.8400,2.0100,8862,14.7113,0.0000,0.5028,0.0000,21.3675,0.0000,9.7071,53.7211,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9563,79680208896,6837895168,408983552,87.2071,494512128,59996160,90.9562,79680208896,6837911552,68771127296,90.9563,79680208896,6837878784,68771065856,90.9562,79680208896,6837944320,7062208512,8371621888,0
1527829927,47440,35504,4,218,270,23.5900,2.7400,7.6700,612,0.0000,0.0000,0.5168,0.0000,8.7572,0.0000,90.3435,1.1628,3216519168,75.0603,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395352576,408983552,87.2071,494512128,59996160,90.2190,79680208896,7395344384,68213657600,90.2190,79680208896,7395336192,68213657600,90.2190,79680208896,7395352576,250482688,8371621888,4094264,3754480,5,235,3231,0.6200,0.1800,0.3500,5779,68.0546,0.0000,1.5999,0.0168,6.7577,0.0000,5.5911,17.2954,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9483,79680208896,6843871232,408983552,87.2071,494512128,59996160,90.9481,79680208896,6844018688,68765212672,90.9484,79680208896,6843797504,68765274112,90.9485,79680208896,6843736064,7616090112,8371621888,18024344,21352416,3,216,5987,6.5400,0.9000,1.9900,8952,14.3024,0.0000,0.4854,0.0000,21.0905,0.0000,9.6656,53.7406,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9561,79680208896,6837968896,408983552,87.2071,494512128,59996160,90.9561,79680208896,6837989376,68771061760,90.9562,79680208896,6837944320,68770975744,90.9561,79680208896,6838034432,7062220800,8371621888,0
1527829932,49320,43064,9,219,265,22.7500,2.8300,7.8600,592,0.0000,0.0000,0.5833,0.0000,7.6973,0.0000,90.1618,1.1666,3223560192,75.1963,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2190,79680208896,7395352576,408983552,87.2071,494512128,59996160,90.2190,79680208896,7395352576,68213657600,90.2190,79680208896,7395352576,68213657600,90.2190,79680208896,7395352576,255791104,8371621888,4010064,3129448,2,235,2849,0.8100,0.1900,0.4000,5089,67.0091,0.0000,1.6518,0.0168,6.5701,0.0000,5.6136,19.1809,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9479,79680208896,6844186624,408983552,87.2071,494512128,59996160,90.9479,79680208896,6844223488,68764880896,90.9480,79680208896,6844129280,68764930048,90.9481,79680208896,6844080128,7615668224,8371621888,17104992,20156352,5,218,5374,6.9000,0.9500,2.2900,8735,13.2208,0.0000,0.2174,0.0000,20.7922,0.0000,9.4131,55.1338,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9560,79680208896,6838054912,408983552,87.2071,494512128,59996160,90.9560,79680208896,6838054912,68770967552,90.9560,79680208896,6838042624,68770922496,90.9560,79680208896,6838087680,7063052288,8371621888,0
1527829937,48704,44928,5,220,227,22.4500,2.9100,8.0300,573,0.0000,0.0000,0.6233,0.0000,3.6237,0.0000,94.1218,1.8006,3229298688,74.7328,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395368960,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395368960,68213641216,90.2189,79680208896,7395352576,68213637120,90.2189,79680208896,7395373056,259899392,8371621888,4304784,3644824,3,235,3205,0.7500,0.1900,0.3900,5570,66.2454,0.0000,1.5506,0.0169,6.5027,0.0000,5.6594,19.4000,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9476,79680208896,6844444672,408983552,87.2071,494512128,59996160,90.9475,79680208896,6844542976,68764635136,90.9477,79680208896,6844375040,68764708864,90.9478,79680208896,6844305408,7615508480,8371621888,15016536,20212224,2,216,5373,7.2300,0.9600,2.2900,9223,12.5167,0.0000,0.1839,0.0000,21.0526,0.0000,9.3614,56.6962,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9560,79680208896,6838116352,408983552,87.2071,494512128,59996160,90.9559,79680208896,6838124544,68770897920,90.9560,79680208896,6838112256,68770869248,90.9559,79680208896,6838140928,7063113728,8371621888,0
1527829942,43800,39896,9,221,375,22.0900,3.0100,8.2600,1386,0.0000,0.0000,0.6360,0.0000,3.0112,0.0000,94.3828,1.8375,3217522688,74.7727,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395377152,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395368960,68213633024,90.2189,79680208896,7395368960,68213641216,90.2189,79680208896,7395368960,278900736,8371621888,4228144,3334840,4,235,2741,0.6900,0.1900,0.3800,4795,66.3073,0.0000,1.0454,0.0169,6.2668,0.0000,5.6136,20.3676,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9472,79680208896,6844735488,408983552,87.2071,494512128,59996160,90.9471,79680208896,6844796928,68764340224,90.9473,79680208896,6844669952,68764413952,90.9474,79680208896,6844596224,7614930944,8371621888,17974200,20619896,2,216,5573,6.8100,1.0000,2.4100,8476,10.6874,0.0000,0.1673,0.0000,21.4417,0.0000,9.1502,57.5636,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9559,79680208896,6838169600,408983552,87.2071,494512128,59996160,90.9559,79680208896,6838190080,68770848768,90.9559,79680208896,6838161408,68770807808,90.9558,79680208896,6838202368,7060312064,8371621888,0
1527829947,69176,41168,8,220,334,22.0800,3.0800,8.2600,1175,0.0000,0.0000,0.6935,0.0000,3.1163,0.0000,93.5836,2.0111,3211182080,74.5572,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395393536,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395385344,68213616640,90.2189,79680208896,7395377152,68213624832,90.2189,79680208896,7395385344,272998400,8371621888,3280072,2598072,2,235,2945,0.6300,0.1900,0.3800,5058,65.2944,0.0000,0.9607,0.0169,6.2257,0.0000,5.5453,20.9169,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9469,79680208896,6844936192,408983552,87.2071,494512128,59996160,90.9468,79680208896,6845038592,68764164096,90.9471,79680208896,6844846080,68764164096,90.9471,79680208896,6844846080,7614844928,8371621888,16180448,20481248,2,216,5364,7.0600,1.0000,2.4100,7855,10.4787,0.0000,0.1673,0.0000,21.4668,0.0000,9.1213,59.2506,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9558,79680208896,6838214656,408983552,87.2071,494512128,59996160,90.9557,79680208896,6838272000,68770795520,90.9558,79680208896,6838214656,68770729984,90.9557,79680208896,6838280192,7060901888,8371621888,0
1527829952,56088,60072,8,219,280,21.5100,3.1400,8.4700,714,0.0000,0.0000,1.2952,0.0000,3.1165,0.0000,93.1313,2.1132,3201884160,74.3353,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395414016,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395397632,68213604352,90.2189,79680208896,7395393536,68213612544,90.2189,79680208896,7395397632,281493504,8371621888,4258024,3304432,2,235,3356,0.8200,0.2000,0.4200,5080,63.4739,0.0000,0.8086,0.0169,6.2563,0.0000,5.4318,23.0121,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9466,79680208896,6845173760,408983552,87.2071,494512128,59996160,90.9464,79680208896,6845308928,68763844608,90.9466,79680208896,6845165568,68763897856,90.9467,79680208896,6845128704,7614758912,8371621888,17615480,19886728,2,219,5758,6.5000,1.0400,2.4800,9189,9.2704,0.0000,0.0502,0.0000,21.4059,0.0000,8.9298,59.5748,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9557,79680208896,6838304768,408983552,87.2071,494512128,59996160,90.9557,79680208896,6838312960,68770721792,90.9557,79680208896,6838288384,68770693120,90.9557,79680208896,6838312960,7056048128,8371621888,0
1527829957,61584,44552,5,222,228,20.9100,3.2200,8.6300,622,0.0000,0.0000,1.4835,0.0000,2.9690,0.0000,92.9682,2.2927,3202994176,74.1551,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395422208,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395422208,68213587968,90.2189,79680208896,7395405824,68213587968,90.2189,79680208896,7395422208,290603008,8371621888,4497560,3643712,5,235,2994,0.8400,0.2100,0.4300,5743,63.8880,0.0000,0.9963,0.0169,6.1951,0.0000,5.3680,22.7964,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9462,79680208896,6845472768,408983552,87.2071,494512128,59996160,90.9461,79680208896,6845595648,68763574272,90.9463,79680208896,6845435904,68763598848,90.9463,79680208896,6845411328,7614246912,8371621888,18242496,23708320,5,220,5432,6.7000,1.0800,2.4800,9671,8.4211,0.0000,0.0501,0.0000,21.7377,0.0000,8.9739,60.6116,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9557,79680208896,6838333440,408983552,87.2071,494512128,59996160,90.9556,79680208896,6838358016,68770689024,90.9557,79680208896,6838321152,68770643968,90.9556,79680208896,6838366208,7059255296,8371621888,0
1527829962,53192,45968,5,223,307,20.6800,3.3100,8.8200,647,0.0000,0.0000,1.6938,0.0000,2.9630,0.0000,93.1288,2.3035,3184918528,74.3620,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395422208,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395422208,68213587968,90.2189,79680208896,7395422208,68213587968,90.2189,79680208896,7395422208,299921408,8371621888,4995456,4120928,5,235,3555,0.7700,0.2100,0.4200,5466,64.3086,0.0000,0.8945,0.0169,6.4620,0.0000,5.3849,22.6667,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9457,79680208896,6845845504,408983552,87.2071,494512128,59996160,90.9455,79680208896,6846013440,68763238400,90.9458,79680208896,6845771776,68763324416,90.9459,79680208896,6845685760,7613972480,8371621888,15934416,21634680,3,216,6113,6.8000,1.0900,2.5800,9370,8.6521,0.0000,0.0501,0.0000,22.4265,0.0000,8.8904,60.7417,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9556,79680208896,6838382592,408983552,87.2071,494512128,59996160,90.9556,79680208896,6838390784,68770643968,90.9556,79680208896,6838366208,68770611200,90.9556,79680208896,6838398976,7059152896,8371621888,0
1527829967,39000,34424,2,221,390,20.6200,3.3300,8.8000,1067,0.0000,0.0000,1.9868,0.0000,2.9316,0.0000,91.3462,2.3841,3193163776,82.8663,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395422208,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395422208,68213587968,90.2189,79680208896,7395422208,68213583872,90.2189,79680208896,7395426304,301666304,8371621888,5036216,4256144,2,235,3604,0.7100,0.2100,0.4100,5611,63.6855,0.0000,0.9959,0.0000,6.4135,0.0000,5.2507,22.3160,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9453,79680208896,6846164992,408983552,87.2071,494512128,59996160,90.9451,79680208896,6846328832,68762914816,90.9454,79680208896,6846095360,68762918912,90.9454,79680208896,6846091264,7613878272,8371621888,22088416,28095552,2,216,5422,6.5000,1.0800,2.5800,9259,9.3202,0.0000,0.0668,0.0000,22.6308,0.0000,9.0226,59.6893,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9556,79680208896,6838415360,408983552,87.2071,494512128,59996160,90.9555,79680208896,6838435840,68770594816,90.9556,79680208896,6838415360,68770562048,90.9555,79680208896,6838448128,7060463616,8371621888,0
1527829972,44032,40432,6,215,324,19.6100,3.3700,8.8200,903,0.0000,0.0000,3.8023,0.0000,2.6909,0.0000,90.6977,2.4081,3558572032,82.9020,4294963200,95.4798,99.7583,95.4798,95.4798,95.4798,90.2189,79680208896,7395426304,408983552,87.2071,494512128,59996160,90.2189,79680208896,7395422208,68213583872,90.2189,79680208896,7395422208,68213587968,90.2189,79680208896,7395422208,4265930752,8371621888,4802520,3929208,4,235,3154,0.8100,0.2200,0.4400,5540,64.5897,0.0000,1.0128,0.0000,6.1486,0.0000,5.4346,23.3964,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.9449,79680208896,6846509056,408983552,87.2071,494512128,59996160,90.9446,79680208896,6846705664,68762546176,90.9449,79680208896,6846464000,68762615808,90.9450,79680208896,6846398464,7613837312,8371621888,20681736,23669192,8,220,5779,5.9800,1.2400,2.5400,9754,8.9375,0.0000,0.0668,0.0000,22.3930,0.0000,9.0483,58.6564,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9555,79680208896,6838456320,408983552,87.2071,494512128,59996160,90.9555,79680208896,6838476800,68770557952,90.9555,79680208896,6838452224,68770533376,90.9555,79680208896,6838476800,7060557824,8371621888,0
